"","Subject","stim","emotion","ief_c","THRESH_mean","THRESH_CI_2.5","THRESH_CI_97.5","THRESH_sd","SLOPE_mean","SLOPE_CI_2.5","SLOPE_CI_97.5","SLOPE_sd"
"312","s26","2162","neutral",-1,0.296593122448925,0.200691280891501,0.392512957225445,0.0485289179342766,1.28270335071622,0.814483376894997,1.79893473687762,0.252451689032802
"313","s27","1112","neutral",-0.4213686,0.417082302700261,0.373207302316484,0.462408959068132,0.0228058620469461,3.6360494735336,2.87028392752711,4.50533642256538,0.419575456404607
"314","s27","1121","angry",0.2604166,0.431702254999865,0.382550916846107,0.48216712717789,0.0255950282949443,3.55552595647372,2.71428243963267,4.54712708611582,0.467558725859761
"315","s27","1131","angry",0.2567998,0.431665247219879,0.382529392082644,0.482274279457405,0.025532601289768,3.55634897431881,2.71481017630903,4.54636345415138,0.467302620104826
"316","s27","1143","happy",0.121166,0.456521546627464,0.406192911334817,0.508692911846229,0.0262037301882281,3.39775446569127,2.5368465467368,4.32451844292408,0.452490165339733
"317","s27","1152","neutral",-0.2007378,0.414327823325776,0.367246944483124,0.463113342972133,0.0245295259255572,3.57470535051472,2.82632553375375,4.43552424736217,0.413621756390295
"318","s27","1163","happy",0.3797744,0.459043614706174,0.39216379367458,0.529707925763888,0.0343775483325709,3.2603730974743,2.36451042668129,4.22108285168609,0.469393941854289
"319","s27","2111","angry",0.2748842,0.431853455353862,0.382700335650942,0.483336870570541,0.0258814779859846,3.55223379407168,2.70605766914291,4.54443177224839,0.468694051441446
"320","s27","2123","happy",-0.0108506,0.455585209872274,0.402607371348686,0.512467264324258,0.0278699290566736,3.46788606673499,2.61021700958955,4.39726426041546,0.455562615399577
"321","s27","2132","neutral",-0.728805,0.42107057412265,0.37435635584105,0.472163683264221,0.0249768455906461,3.72152900015492,2.91572827175486,4.64967743433778,0.441924403862734
"322","s27","2143","happy",0.092231,0.456297974959478,0.40639863573449,0.508670231637754,0.0262396206870709,3.4131256983711,2.55215042301,4.33938911550975,0.452479132642056
"323","s27","2152","neutral",-0.6799768,0.420425842928003,0.374757970074832,0.469296448778015,0.0243102806835716,3.70795282172657,2.91158528676421,4.62018954451037,0.437354936346554
"324","s27","2161","angry",0.1302084,0.430565584516561,0.38153398371701,0.481843076186844,0.0257316693419025,3.58515537258125,2.74322048511751,4.56446312236385,0.465425953575666
"325","s28","1111","angry",0.4032842,0.508329354428226,0.432759638643005,0.592366585277384,0.0398469298438144,2.46964668141544,1.79827262509831,3.27948769578144,0.374117265694071
"326","s28","1123","happy",1,0.267366273142106,0.176605072526197,0.35641317271549,0.0453359682847488,2.12388166621461,1.39563699937949,2.94212277169234,0.392839121162674
"327","s28","1132","neutral",-0.869864,0.379046573177312,0.324179866626653,0.437606529084164,0.0288556943367398,2.71183418918057,2.05076640010498,3.407020198017,0.343574431935048
"328","s28","1143","happy",0.406901,0.285190132995569,0.224841777131213,0.346321929251816,0.0311064482143129,2.39984537744867,1.779042047136,3.09605549317832,0.333457076576629
"329","s28","1152","neutral",-0.7740162,0.377600280812845,0.324687383246032,0.433723760830153,0.0279717187630623,2.6901850563714,2.04484400985934,3.36480040314912,0.335162746394421
"330","s28","1161","angry",0.4937066,0.522530683051298,0.451166360413419,0.601273199110812,0.037696129908418,2.42845537521792,1.76334520633068,3.22543887568871,0.370472424201101
"331","s28","2111","angry",1,0.61636567271653,0.518372414235245,0.74343213089573,0.0573439482890562,2.19781687784135,1.44351048378789,3.10599678897341,0.419783923882125
"332","s28","2122","neutral",-0.4864728,0.373316135145004,0.319329057167301,0.430443807739786,0.0280749754254683,2.62523765794389,2.01695496082455,3.26577892504846,0.316794735961658
"333","s28","2132","neutral",-0.8572048,0.378855022535215,0.324448031674878,0.437192236707479,0.0287150074501057,2.70897485696786,2.05005257544594,3.39781936757248,0.3424034202905
"334","s28","2143","happy",1,0.267366273142106,0.176605072526197,0.35641317271549,0.0453359682847488,2.12388166621461,1.39563699937949,2.94212277169234,0.392839121162674
"335","s28","2151","angry",1,0.61636567271653,0.518372414235245,0.74343213089573,0.0573439482890562,2.19781687784135,1.44351048378789,3.10599678897341,0.419783923882125
"336","s28","2163","happy",-0.4701968,0.305625481505773,0.217006535279575,0.393976284341012,0.0451531818152551,2.80795121475953,1.97841553747023,3.6743642368624,0.426286912856524
"337","s29","1113","happy",-0.0868055999999999,0.240753812732355,0.181589998831785,0.298546245141143,0.0291914876359301,3.76903698521612,2.93329785841473,4.74466819038657,0.462000568276926
"338","s29","1123","happy",0.6184896,0.247710294324498,0.186023863461692,0.311791548412586,0.0322188980935878,3.3412731008965,2.44828976235599,4.35519101609917,0.477396429252307
"339","s29","1132","neutral",-0.5081742,0.258471198398295,0.215755315773485,0.301416516064029,0.0216452169369657,3.70010308550529,2.9258511898047,4.55953417662499,0.420584069410399
"340","s29","1141","angry",0.282118,0.294632919691098,0.244073871467255,0.348214777454463,0.0265651833099954,3.2695975318592,2.44179899109181,4.16404464767875,0.438457176456793
"341","s29","1152","neutral",-0.0614872,0.251378620016178,0.207319198827288,0.296126125830576,0.0224346132397725,3.54179374253281,2.79911385278858,4.34351526844887,0.396908767639033
"342","s29","1161","angry",-0.1175492,0.269766042446518,0.216767714025786,0.325898737600879,0.027698485523922,3.54126334244325,2.6793078885828,4.53427870415543,0.473747102744243
"343","s29","2111","angry",0.5226418,0.312735562257947,0.246991875452453,0.388390352801411,0.0358360399398065,3.1061062744036,2.20521615852243,4.05260675703718,0.471513090423855
"344","s29","2123","happy",0.4973234,0.246321750129703,0.192265416560465,0.301798795937498,0.0281465984233224,3.41476080414508,2.55482971454223,4.39398952582818,0.461763930370242
"345","s29","2132","neutral",-0.5606192,0.259288257050847,0.216296011285585,0.302607524919963,0.0219752164649102,3.7186900009342,2.93277940297251,4.58937646646365,0.425565319612954
"346","s29","2143","happy",0.3653068,0.244915076628934,0.195741246095387,0.294617358741592,0.025331523302892,3.49482931107759,2.66095322763137,4.44884183622134,0.450543809018994
"347","s29","2152","neutral",-0.2314814,0.254106258232338,0.212340303248049,0.296795138367654,0.0213274837823954,3.60204100764492,2.86281478207016,4.41337391379279,0.401760886635292
"348","s29","2161","angry",0.0018084,0.27664396362249,0.227210797347662,0.328459340311408,0.0256516303882839,3.4601323936104,2.63285606718307,4.41044179651593,0.451749195633294
"349","s30","1113","happy",-0.9837962,0.297623311371539,0.241716384872459,0.356145488566175,0.0292357711260206,3.2175290645703,2.33799703747796,4.14771450591092,0.457253325213353
"350","s30","1121","angry",-0.9241174,0.42211370915332,0.350696031534066,0.502284053827914,0.0380828093413122,2.24311057083069,1.54852800945121,2.99648639763219,0.373452939243959
"351","s30","1132","neutral",-1,0.28097881249246,0.230296467835824,0.331903856716542,0.0255567703489074,3.05603596807018,2.36236669197253,3.8491435642945,0.378034163415761
"352","s30","1141","angry",-1,0.41792089827904,0.342238054097459,0.50384392325113,0.0402902880316255,2.25554177851149,1.53908624286425,3.04124364291515,0.387267355770329
"353","s30","1152","neutral",-1,0.28097881249246,0.230296467835824,0.331903856716542,0.0255567703489074,3.05603596807018,2.36236669197253,3.8491435642945,0.378034163415761
"354","s30","1163","happy",-0.9657118,0.296889850773144,0.241223180269092,0.354728733303415,0.0288856946302201,3.20780133488199,2.33418482162808,4.12940950204662,0.453924092488205
"355","s30","2113","happy",-0.9639034,0.296816315468878,0.241321886382721,0.354608568966714,0.0288519186587717,3.20682858342944,2.33472420767802,4.12783491966284,0.453595450394871
"356","s30","2121","angry",-0.9530526,0.420503152243803,0.347605238403739,0.502857040218473,0.038869061319161,2.24785078110927,1.54470093019258,3.01455186121393,0.378531194724037
"357","s30","2131","angry",-0.00904220000000002,0.482949457603148,0.372917613630353,0.625612111257156,0.0642089205825515,2.0932015026814,1.37420343508429,2.84330389312741,0.372195479861846
"358","s30","2143","happy",-0.3942418,0.271646856517322,0.205477964985085,0.337786692994463,0.03348438067279,2.90040348452581,2.14177813337708,3.72180125826994,0.397387199274556
"359","s30","2152","neutral",-1,0.28097881249246,0.230296467835824,0.331903856716542,0.0255567703489074,3.05603596807018,2.36236669197253,3.8491435642945,0.378034163415761
"360","s30","2162","neutral",-1,0.28097881249246,0.230296467835824,0.331903856716542,0.0255567703489074,3.05603596807018,2.36236669197253,3.8491435642945,0.378034163415761
"361","s31","1113","happy",-0.0723380000000001,0.297761357637169,0.239064991518975,0.355327886261955,0.0294538521799468,2.65774965077446,1.99581760549356,3.39747067665245,0.358622293234097
"362","s31","1121","angry",0.2224392,0.618456011039208,0.515947872899409,0.766281522959347,0.0646965217948703,1.62813550803672,1.0248534336984,2.23712724276845,0.30724834468692
"363","s31","1131","angry",0.0994645999999999,0.588208962025794,0.499518124122684,0.710938546120771,0.0537264625822185,1.69621787458552,1.10630950322185,2.29672478190019,0.3030736336759
"364","s31","1143","happy",0.144676,0.284149966411099,0.210334289144517,0.355843795646107,0.0369547902227698,2.52656226456721,1.83078167986564,3.2750175958804,0.365667894910726
"365","s31","1152","neutral",-0.5443432,0.321911263804402,0.268746105692475,0.375464711614203,0.026913878104009,2.72490708215058,2.10081887907439,3.44434140474614,0.337909908444079
"366","s31","1162","neutral",-0.640191,0.321904959855232,0.269277417883345,0.37521597455346,0.0270654829986986,2.76568792742302,2.12642941363676,3.49943576795769,0.345754889778202
"367","s31","2111","angry",0,0.56710916533005,0.472744760252464,0.694113134190697,0.0564371285787831,1.7512844115438,1.14014667001835,2.36718613594672,0.312247720091221
"368","s31","2123","happy",-0.3924334,0.315902371298136,0.246739736752704,0.392462434071829,0.0364318035128803,2.85125089430237,2.11130475738772,3.63782985134867,0.391596377286403
"369","s31","2131","angry",0.1916956,0.61038396062337,0.5125898337365,0.745907413315316,0.0601420688054885,1.64515607199245,1.04667658134986,2.24863132657913,0.304593155061917
"370","s31","2142","neutral",-0.4141348,0.32200014465596,0.267420903498856,0.377870237946313,0.0276832129986967,2.66950665967272,2.05994400288682,3.36502143938863,0.330757964704108
"371","s31","2153","happy",-0.0397857999999999,0.29579579339474,0.236299074536542,0.353773689382917,0.02989184920525,2.63807148239226,1.97887846106911,3.37844456706499,0.358118055744494
"372","s31","2162","neutral",-0.7179542,0.321932541764481,0.268567548597995,0.376318747571175,0.0275842630654542,2.79877422702605,2.14860902380804,3.54834155195171,0.353618747220064
"373","s32","1113","happy",0.2369068,0.153742844944393,0.105769587982249,0.199511068757486,0.0235565390956202,4.23556459646442,3.18525960986168,5.38870484828078,0.568786076801575
"374","s32","1121","angry",-0.4937066,0.149134356894394,0.0988864534168583,0.201638397546509,0.026034566351026,4.39138222358141,3.14546772477431,5.85479325573793,0.689382308160261
"375","s32","1133","happy",-0.0253182000000001,0.16055663232669,0.11562235976176,0.204694981894046,0.0225198257286929,4.35186877382585,3.29927336695063,5.50216907941897,0.564964741125562
"376","s32","1142","neutral",-0.0289351999999999,0.138887917780817,0.0988091278557719,0.178298451094616,0.0204375078288324,4.20763636057318,3.23498359092766,5.2863660720745,0.520670668724065
"377","s32","1151","angry",-0.1338252,0.148141305997165,0.105758593943405,0.190809506334098,0.0215226645223598,4.28305309804225,3.14629216121008,5.61536709573114,0.627219309917891
"378","s32","1162","neutral",-0.0036168,0.138235092934972,0.0978869346651664,0.177684848175256,0.0206264547759895,4.19994408662585,3.22701865367495,5.28340788649157,0.520909025323909
"379","s32","2113","happy",-0.1519098,0.163723022959607,0.115076939109264,0.212351425363996,0.0244546011179174,4.40801571595138,3.34101666412614,5.57802899928596,0.573447648867213
"380","s32","2121","angry",0.0289351999999999,0.147820373245507,0.102207717610582,0.1931732041348,0.0229860992900096,4.2340600358712,3.07728872891816,5.54647530460305,0.623407656528779
"381","s32","2133","happy",0.390625,0.149568042191598,0.0946501134561772,0.202707799203775,0.0273288086515081,4.16738624277396,3.09881842511776,5.3534296929222,0.584224893375862
"382","s32","2142","neutral",-0.4937066,0.150528171391567,0.1116254805326,0.189477238031482,0.0197289864744152,4.34884389863592,3.35506285787244,5.4403920159825,0.534791764287753
"383","s32","2152","neutral",-0.4701968,0.149954054654423,0.111359719930555,0.188556038294691,0.0196405413736288,4.34170111623074,3.3495205845325,5.43002602048973,0.533255994516272
"384","s32","2161","angry",0,0.147871329508384,0.103272185151972,0.192319104793065,0.0225570713125191,4.24276991894185,3.08725665715882,5.55552409501618,0.62290979403727
"385","s33","1112","neutral",-0.938585,0.228595236450138,0.181855114927895,0.274134410476848,0.023312130149854,3.59914954599231,2.7422132829784,4.56898214890702,0.466298652354076
"386","s33","1122","neutral",-0.9856048,0.229552846998716,0.182730635897365,0.275389313393636,0.0234951373119768,3.61400140304316,2.7542925524526,4.6000767124593,0.471671633579078
"387","s33","1131","angry",0.3942418,0.226877709501936,0.174040319641404,0.282101290525735,0.0273522991334386,3.32868151038203,2.44766503697276,4.35925449538352,0.479727206207635
"388","s33","1141","angry",0.817419,0.233156473486337,0.178638702174379,0.290049101671724,0.028303017295369,3.21912090853596,2.28401639129105,4.26732685109622,0.506738089397165
"389","s33","1153","happy",0.6329572,0.223104731369379,0.165485440002601,0.280234634050681,0.0288647645780923,2.91131587941688,2.07128656233076,3.76187722286532,0.428456090307033
"390","s33","1163","happy",0.833695,0.219515310480424,0.14943084856993,0.287612519042896,0.0349662210713834,2.79953248626915,1.90165793910336,3.71465732324826,0.457997959863594
"391","s33","2113","happy",0.2640336,0.229248628874061,0.172603286323389,0.287655904580565,0.0294418364334556,3.11675567112665,2.30720794013871,3.94231164149943,0.412616925853365
"392","s33","2121","angry",0.9440104,0.235420943784706,0.175044012159107,0.299639958812435,0.0315783797890339,3.18634638766731,2.19830308277918,4.29643586976426,0.53374692276379
"393","s33","2131","angry",0.801143,0.232879863637538,0.178754779455063,0.289021054004439,0.027977089112847,3.2233347658885,2.29674762155978,4.27161925991334,0.503828316265994
"394","s33","2143","happy",0.7269966,0.2214464584625,0.159410470904849,0.282186771970948,0.0311793975416392,2.85894884529786,1.9995021828492,3.73987776852085,0.440659582186597
"395","s33","2152","neutral",-0.9856048,0.229552846998716,0.182730635897365,0.275389313393636,0.0234951373119768,3.61400140304316,2.7542925524526,4.6000767124593,0.471671633579078
"396","s33","2162","neutral",-0.9765624,0.229369058501791,0.182435378975347,0.274969474539669,0.023455916628516,3.61114523538195,2.75170695512521,4.59363741061366,0.470620916021209
"397","s34","1113","happy",-0.1374422,0.208809887399359,0.122953284148976,0.290312185839275,0.0424159649399001,2.37274708606531,1.6798816057925,3.09872870097717,0.35812317151154
"398","s34","1122","neutral",-1,0.284906708932677,0.231770180087679,0.342161586295832,0.0282810357581966,2.56333707822635,1.96675340604363,3.24272103892431,0.326716930490937
"399","s34","1131","angry",-0.511791,0.341432962610295,0.258019147048093,0.430768211436951,0.0438834384013814,1.80361612247092,1.22528215270187,2.42375146741344,0.306813976717549
"400","s34","1143","happy",-0.689019,0.255813662060836,0.195929232377516,0.316723633263446,0.0308814793017918,2.65539176168202,1.93909000812629,3.42270932256281,0.376569130369487
"401","s34","1151","angry",-0.7468894,0.333009791035377,0.258925256661718,0.410412397112999,0.0381694477558889,1.79792664012163,1.22046722181318,2.43809828907408,0.312484064680727
"402","s34","1162","neutral",-1,0.284906708932677,0.231770180087679,0.342161586295832,0.0282810357581966,2.56333707822635,1.96675340604363,3.24272103892431,0.326716930490937
"403","s34","2111","angry",-1,0.326140373474649,0.229841906360416,0.432167693342693,0.0513646289059047,1.79180125478885,1.11808002756926,2.51401388024356,0.358646598611047
"404","s34","2122","neutral",-1,0.284906708932677,0.231770180087679,0.342161586295832,0.0282810357581966,2.56333707822635,1.96675340604363,3.24272103892431,0.326716930490937
"405","s34","2131","angry",-0.748698,0.332952418883143,0.258911886769439,0.410736670237178,0.0381952046261224,1.79788287122411,1.21939720658176,2.43797437272806,0.312678140674775
"406","s34","2143","happy",-0.5190248,0.242392228955244,0.182655774494459,0.302071232037375,0.0301830437905916,2.56828157953563,1.88192516989219,3.29505714226138,0.358324115470891
"407","s34","2153","happy",-0.9982638,0.278358283083257,0.205482093395131,0.360101255995268,0.0392699826747177,2.81385817321738,1.99174374648116,3.69423282202603,0.432766538890464
"408","s34","2162","neutral",-1,0.284906708932677,0.231770180087679,0.342161586295832,0.0282810357581966,2.56333707822635,1.96675340604363,3.24272103892431,0.326716930490937
"409","s35","1111","angry",-0.2224392,0.268736753356216,0.219270336397386,0.319984402201055,0.0253743501736696,4.29235495727542,3.19661627967815,5.57920760888557,0.605484224925887
"410","s35","1122","neutral",0.016276,0.294661217443805,0.254105731191817,0.337869419308656,0.0214065280817418,3.81440201690553,2.97601486394211,4.746099478331,0.45186879675422
"411","s35","1133","happy",0.0126592,0.295653104807561,0.250325128583486,0.341200945978732,0.0230306199217594,3.97440281678277,3.03790341953448,5.02132715679841,0.505263240243691
"412","s35","1142","neutral",0.3526476,0.292738694838075,0.245150743136269,0.344779067002528,0.0253583595294647,3.68405586765657,2.83181213971172,4.64423472687025,0.458482441708326
"413","s35","1153","happy",0.2586082,0.295119387442535,0.242247563379148,0.348277283105821,0.026958073108418,3.82087903357239,2.89114653704611,4.86204277929066,0.503985850596388
"414","s35","1161","angry",0.0289351999999999,0.274242742484065,0.230334229156159,0.31899913912989,0.0223082617595849,4.17897584933423,3.1460490374857,5.40279004281476,0.571398680999638
"415","s35","2113","happy",-0.0108506,0.295713782347962,0.250145509874572,0.341516565918404,0.0231489865307477,3.98907786501846,3.05675578291854,5.04056860141316,0.506698295394219
"416","s35","2123","happy",0.016276,0.295643907117743,0.250248063415476,0.341130947701454,0.0230198901970077,3.97214517467357,3.03595598266023,5.01907119652152,0.505062482924735
"417","s35","2132","neutral",-0.3291378,0.296773851474191,0.255707125173745,0.341215041013624,0.0218224455469678,3.9482520765641,3.08295182374051,4.90232682534194,0.466206797321392
"418","s35","2142","neutral",0.0180844,0.294650476841253,0.254068123403461,0.337908907770638,0.0214162065983485,3.81370125032386,2.9743042262603,4.74562601958792,0.451849616554924
"419","s35","2151","angry",0.068721,0.275184743919166,0.231744142167248,0.32077082923519,0.022455775809621,4.16103098894778,3.13639354203676,5.37342083786766,0.569477172369364
"420","s35","2161","angry",0.3074364,0.28130193034173,0.229628927091828,0.337929579621295,0.0273174938385413,4.05336155600702,2.99530849273288,5.27762661399138,0.578798678200987
"421","s36","1113","happy",-0.0632958,0.0880355298973419,-0.0418903069298232,0.195812523254448,0.0603715549248987,1.53247298426834,0.970290366085631,2.11728043800475,0.287464608014671
"422","s36","1122","neutral",-0.0180844,0.295288235674679,0.200747692326067,0.388303256215401,0.0473789779209288,1.44177215907335,0.99251704268183,1.92244483854272,0.237223156212691
"423","s36","1131","angry",0.229673,1.06462085830511,0.661859627277573,2.44325660586673,2.73839386938577,0.891056021983048,0.266400928476334,1.51479872519214,0.31800756021621
"424","s36","1142","neutral",-0.5570024,0.320898337374204,0.238269396344862,0.404866702729943,0.0421249022643922,1.56999588719282,1.09394539521779,2.07728315870745,0.250485228070996
"425","s36","1151","angry",0.5009404,1.26900661944009,0.793941323500028,4.39138590516356,9.77123862550439,0.743902350007893,0.11832007576614,1.37022867413797,0.318626180514388
"426","s36","1163","happy",0.245949,0.0403067893959831,-0.102677009424486,0.146702264502643,0.0642903399520302,1.36927066153243,0.856665292056685,1.91021884145481,0.269146452880539
"427","s36","2111","angry",0.8789062,-2.38120996637026,-11.371608274284,13.3591563659239,453.214476610458,0.53886829375555,-0.297761760557085,1.33068246872059,0.413698592178796
"428","s36","2122","neutral",0.0651042,0.291141935830411,0.190400658598199,0.391198764109087,0.050475960270021,1.42197925471863,0.967034064638201,1.91421304658322,0.240693540333154
"429","s36","2131","angry",0.5551938,1.51628333347414,0.800060959076028,5.34910816444233,43.7476275701543,0.71447165901024,0.0685314095869927,1.35251807797879,0.32645483405776
"430","s36","2143","happy",0.1464844,0.0571182977695598,-0.0749140869512836,0.157476532456172,0.0594852288082191,1.42176258298106,0.897113739984899,1.96117403319027,0.26934207385392
"431","s36","2152","neutral",-0.8228444,0.332966472930919,0.24075164252664,0.432569977832018,0.0485838325425318,1.63324716536637,1.09129059130173,2.19443388153704,0.277339408208488
"432","s36","2163","happy",0.6618924,-0.0611202169017362,-0.410870662777112,0.145205075297479,0.246825886705237,1.14975871175454,0.515179170057514,1.79057130368837,0.323436191402993
"433","s37","1112","neutral",-1,0.328522181585959,0.289014853621642,0.369283193060448,0.0203339159731864,4.62775680173919,3.61733527772868,5.7625528116379,0.548543920510201
"434","s37","1123","happy",0.5389178,0.289111119294179,0.229558854137269,0.34489417456372,0.0293836285358094,4.09489836567702,3.03924021774636,5.33160824310049,0.580428078436844
"435","s37","1131","angry",-0.3815828,0.317599233749106,0.273799757829408,0.363240255147858,0.0228732793359631,4.66091668773289,3.52379872803345,5.98133772495808,0.628890425751031
"436","s37","1143","happy",0.249566,0.302371460447091,0.259112335456096,0.345255901185584,0.0221667314400874,4.24851245495945,3.2443244481282,5.41555156530269,0.551625728233703
"437","s37","1151","angry",0.4918982,0.322974969775742,0.268664212934645,0.381573690602705,0.0285009429450977,4.36427081962319,3.21624077243295,5.70512341040458,0.635238260437134
"438","s37","1162","neutral",-0.817419,0.325645496740798,0.28735460782477,0.364254641245757,0.019471987377808,4.57102917809785,3.58811706654029,5.66001326505251,0.533194153643666
"439","s37","2112","neutral",-1,0.328522181585959,0.289014853621642,0.369283193060448,0.0203339159731864,4.62775680173919,3.61733527772868,5.7625528116379,0.548543920510201
"440","s37","2122","neutral",-1,0.328522181585959,0.289014853621642,0.369283193060448,0.0203339159731864,4.62775680173919,3.61733527772868,5.7625528116379,0.548543920510201
"441","s37","2133","happy",0.2061632,0.304291918807939,0.261398991580296,0.347320887730905,0.0219727872925469,4.27155458427853,3.2722280160603,5.42989420789351,0.549786126452838
"442","s37","2143","happy",0.1681858,0.305958875545444,0.263055578294962,0.349208957066541,0.0220115439523696,4.2917164208882,3.29046850027247,5.44773836429869,0.548730289524159
"443","s37","2151","angry",-1,0.315217303096038,0.252934933567862,0.384269216124669,0.0334469009049291,4.87093946687517,3.44520768280532,6.55299064706793,0.786699005352429
"444","s37","2161","angry",0.5334924,0.323306171131008,0.26726163015875,0.384029104331693,0.0294815077413372,4.35014487118547,3.19380964645555,5.71578317593064,0.642930804286397
"445","s38","1112","neutral",-1,0.233731970021348,0.195169260512479,0.274181167827759,0.0202121948446915,4.6914531320968,3.6268925510918,5.92904368513149,0.582385140945392
"446","s38","1123","happy",-0.6673178,0.211134234532268,0.167642982261119,0.253398355453491,0.021953697191275,4.93049024249928,3.76630655984037,6.33378636859179,0.650969789677969
"447","s38","1131","angry",0.1718026,0.219104545663335,0.163801483284396,0.274732514809768,0.0278942386602954,4.30525009637917,3.12620992005207,5.63901289275369,0.640892755081084
"448","s38","1142","neutral",-0.052445,0.218725271848668,0.1755743039278,0.263129266610943,0.0222627364813345,4.34222704432464,3.3491335895085,5.50512770007101,0.544873399406147
"449","s38","1153","happy",-0.584129,0.211275053909994,0.17001702522762,0.251805705361908,0.0208457910656647,4.87702931070561,3.73090137811035,6.24352327833461,0.637548949431498
"450","s38","1161","angry",-0.9042246,0.207417047312357,0.157537685279183,0.25776369771481,0.0255830295041265,4.82960315693934,3.43019598117548,6.44493829671926,0.763358621463308
"451","s38","2113","happy",-0.4900896,0.211439610131626,0.170776578092972,0.251280721871978,0.0203103492153591,4.81659528654228,3.69830051009818,6.1505735520713,0.624629941506845
"452","s38","2121","angry",-0.052445,0.216179805587092,0.169636002445867,0.261653321016007,0.0233742642741681,4.41452699512603,3.27907285698873,5.72716993653859,0.6242667006775
"453","s38","2132","neutral",-0.4900896,0.225838579798751,0.189214957927503,0.263955325511146,0.0189762089854321,4.50352312897684,3.50251167184613,5.66633690561415,0.546952407239121
"454","s38","2142","neutral",-1,0.233731970021348,0.195169260512479,0.274181167827759,0.0202121948446915,4.6914531320968,3.6268925510918,5.92904368513149,0.582385140945392
"455","s38","2151","angry",-1,0.206611558095671,0.153998437643348,0.260755740800194,0.0272085043260752,4.87627495493513,3.42263773582513,6.54665225908067,0.794632348646634
"456","s38","2163","happy",-0.4557292,0.211501257118649,0.17075944456147,0.251298783602266,0.0203284018472735,4.79451372026409,3.68168239780008,6.11198927364552,0.620534391207825
"457","s39","1111","angry",-0.0036168,0.30974668048365,0.269156004813446,0.353263562661626,0.0215652195172896,4.28818031534373,3.29158927178304,5.42829501354757,0.544379169044689
"458","s39","1121","angry",-0.0217014000000001,0.309519605215218,0.268978739154042,0.353653437497945,0.0216038935130641,4.29423589596109,3.29708380935897,5.43678803950998,0.545178889734248
"459","s39","1132","neutral",-0.0253182000000001,0.291128243606994,0.252778876523732,0.330327613403088,0.0198133456464611,4.25172600471476,3.34148679003193,5.27438265286109,0.484728941941396
"460","s39","1143","happy",0.1229746,0.282281739224159,0.238770859772789,0.325548109657704,0.0223248678788961,4.42010392486468,3.38628997642162,5.60061206876971,0.563657206066086
"461","s39","1152","neutral",-0.00723380000000002,0.290960358844496,0.252640373132171,0.330331448652244,0.0198729528064819,4.24549077050164,3.33369366007789,5.26700446220167,0.484500996754753
"462","s39","1163","happy",0.390625,0.27939388864884,0.232441667553874,0.325425839672628,0.023972858606179,4.26934430844052,3.23740004947852,5.46724760469433,0.572167838781681
"463","s39","2111","angry",0.1537182,0.311887183301203,0.267324453388692,0.359102252628879,0.0232633759937455,4.23549710551698,3.22358124062388,5.37648335755107,0.546990119041164
"464","s39","2122","neutral",-0.0108506,0.290993926647119,0.252594895259208,0.330241035603105,0.0198601308727676,4.24673778976145,3.33478359173659,5.26808465890234,0.484542420274145
"465","s39","2133","happy",0.3815828,0.279491710328742,0.233002424721607,0.325221348560807,0.023780572755552,4.27443751436747,3.24136389629804,5.46967260237639,0.571479421631686
"466","s39","2141","angry",-0.0488282,0.309186046314359,0.268497658970423,0.353693394729417,0.0217505965210349,4.3033192334024,3.30173467860678,5.44585965701295,0.546800249116108
"467","s39","2153","happy",0.2839266,0.280547113862215,0.236746385336492,0.324347441528607,0.0222934826133158,4.32944438621762,3.30208037312963,5.53463080130086,0.565808089728063
"468","s39","2162","neutral",-0.0361689999999999,0.291229025834957,0.252916341346568,0.330352679314634,0.0197829855423821,4.25546720040827,3.3445088225481,5.27701282987591,0.484890681851937
